source;destination;label
11646;11637;
11647;11646;
11648;11637;
11649;8326;
11650;8326;
11651;8326;
11651;8630;
11652;8326;
11652;8630;
8448;11651;
8448;11652;
11653;11649;
11654;11653;
11655;8448;
11656;8326;
11657;8326;
11658;11657;
11659;8326;
11660;8326;
11661;11656;
11661;11658;
11661;11659;
11661;11660;
11662;8326;
11663;8326;
11664;11661;
11664;11662;
11664;11663;
11665;11661;
11665;11662;
11665;11663;
11666;8326;
11667;8326;
8449;11664;
8449;11665;
8449;11666;
8449;11667;
11668;8326;
11669;8326;
11670;8618;
11670;8326;
65825;8326;
11672;8326;
11673;8326;
11674;8326;
65073;64882;
11678;8326;
11678;10278;
11679;8326;
11679;10278;
11680;8326;
11681;8326;
11682;11681;
11683;11682;
11684;11683;
11685;11684;
11686;11682;
11687;11686;
11688;11687;
11689;11683;
11690;11682;
11691;11690;
11692;11689;
11693;11692;
11694;11682;
11695;11694;
11696;11695;
11697;11693;
11697;11696;
11698;11692;
11699;11691;
11700;11698;
65843;65839;
65843;65840;
65843;65841;
65843;65842;
64896;65839;
64896;65840;
64896;65841;
64896;65842;
8329;65838;
8329;65844;
8329;65843;
8329;64896;
65845;8329;
65845;65843;
65845;64896;
65165;64899;
65165;65846;
64901;8387;
64901;8940;
11714;64903;
11715;11714;
11716;11714;
11717;64903;
11718;8390;
11718;65234;
11719;11718;
11722;10139;
11725;11724;
11726;11725;
11727;11726;
11728;11726;
11729;11728;
11730;11729;
11731;11730;
11732;11727;
11733;11732;
11736;11734;
11737;11736;
11738;11735;
11739;11731;
11740;8414;
11740;9995;
11741;9977;
11742;8413;
11742;9976;
11743;8414;
11743;9997;
11744;8414;
11744;9997;
11745;9980;
11746;8413;
11746;9976;
11747;8414;
11747;9995;
11748;8414;
11748;9995;
11749;8413;
11749;9974;
11750;8413;
11750;9974;
11754;11753;
11756;11755;
11758;11757;
8452;11759;
11760;8452;
8453;11760;
11761;8453;
11761;11760;
11762;8453;
11762;11760;
11763;11762;
11764;11761;
11764;11763;
11765;8453;
11765;11760;
11766;11765;
11767;11764;
11767;11766;
11768;11767;
11771;11770;
11772;11758;
11773;11772;
11774;11752;
11776;11767;
11777;11776;
11782;11781;
11784;11783;
11785;11780;
11786;11782;
11786;11785;
11787;11784;
11789;11788;
11790;11789;
11791;11787;
11792;11791;
11793;11792;
11794;11786;
11795;11793;
11797;11796;
11798;11790;
11798;11795;
11798;11797;
11800;11754;
11800;11799;
11801;11751;
11801;11794;
11802;11764;
11802;11766;
11803;11768;
11803;11802;
11805;11804;
11806;11805;
11808;11807;
11810;11809;
8365;11777;
8365;11778;
8365;11803;
8365;11779;
8365;11775;
8365;11806;
8365;11808;
8365;11810;
11811;11805;
11812;11804;
11813;11812;
11814;11811;
11814;11813;
11815;11812;
11816;11805;
11817;11812;
11818;11816;
11818;11817;
11821;11820;
11822;11811;
11822;11813;
11823;11816;
11823;11817;
11824;11815;
11825;11814;
11825;11818;
11825;11824;
11827;11775;
11827;8365;
11827;11806;
11827;11808;
11827;11810;
11828;11807;
11829;11828;
11830;11822;
11830;11823;
11830;11827;
11830;11829;
11831;11826;
11833;11832;
11834;11833;
11836;11835;
11837;11836;
11838;65845;
11838;11774;
11838;11825;
11838;11830;
11838;11834;
11838;11837;
11839;11821;
11840;11819;
11841;11773;
11841;11800;
11841;11838;
11841;11839;
11841;11840;
11842;11771;
11842;11831;
11843;11769;
11843;11842;
11845;11844;
11847;11845;
11847;11846;
11849;11848;
11851;11850;
11852;11851;
11853;11852;
11854;11798;
11854;11841;
11854;11843;
11854;11847;
11854;11849;
11854;11853;
11855;11798;
11855;11841;
11855;11843;
11855;11847;
11855;11849;
11855;11853;
11856;11798;
11856;11841;
11856;11843;
11856;11847;
11856;11849;
11856;11853;
11857;11798;
11857;11841;
11857;11843;
11857;11847;
11857;11849;
11857;11853;
11858;11756;
11858;11801;
11858;11854;
11858;11855;
11858;11856;
11858;11857;
11859;11756;
11859;11801;
11859;11854;
11859;11855;
11859;11856;
11859;11857;
11860;11756;
11860;11801;
11860;11854;
11860;11855;
11860;11856;
11860;11857;
11861;11756;
11861;11801;
11861;11854;
11861;11855;
11861;11856;
11861;11857;
11862;11756;
11862;11801;
11862;11854;
11862;11855;
11862;11856;
11862;11857;
11863;11858;
11863;11859;
11863;11860;
11863;11861;
11863;11862;
11864;11858;
11864;11859;
11864;11860;
11864;11861;
11864;11862;
11865;11858;
11865;11859;
11865;11860;
11865;11861;
11865;11862;
11866;11858;
11866;11859;
11866;11860;
11866;11861;
11866;11862;
11867;11858;
11867;11859;
11867;11860;
11867;11861;
11867;11862;
11868;11863;
11868;11864;
11868;11865;
11868;11866;
11868;11867;
11869;11798;
11869;11841;
11869;11843;
11869;11847;
11869;11849;
11869;11853;
11870;11869;
11871;11870;
11872;11871;
11873;11872;
11874;8326;
11875;8326;
11876;8326;
11877;8326;
11878;11876;
11878;11877;
11879;8326;
11880;8326;
11881;8326;
11882;8326;
65852;8326;
11884;8326;
8454;11881;
8454;11882;
8454;65852;
8454;11884;
11885;8454;
11885;11881;
11885;11882;
11885;65852;
11885;11884;
11886;8326;
11887;8326;
11888;8326;
11889;11888;
11890;11889;
11891;11889;
11892;11890;
11892;11891;
11893;11890;
11893;11891;
11894;11892;
11894;11893;
11895;11894;
8455;11895;
11896;8455;
11896;11895;
11897;11896;
11898;11896;
11899;11898;
11900;8455;
11901;11890;
11901;11891;
11902;11901;
11903;11890;
11903;11891;
11904;11903;
11905;11890;
11905;11891;
8347;11904;
8347;11905;
11906;11901;
11907;11906;
11908;11906;
11909;11906;
11910;11908;
11910;11909;
11911;10435;
11913;11912;
11914;10565;
11917;9268;
11917;9269;
65859;11925;
65860;65859;
65860;11927;
65861;65860;
11931;11930;
65862;11931;
11934;11933;
65865;11934;
11936;11933;
65866;11936;
65866;11937;
65867;65865;
65873;65857;
65873;65871;
65876;11946;
65878;8326;
65878;10728;
11953;11952;
11955;8326;
11955;10728;
11957;11956;
11958;11957;
11959;65862;
11961;11930;
11962;65858;
11965;11964;
11966;11965;
64943;11966;
11969;11968;
64942;11969;
11971;8326;
65880;11971;
11973;8326;
11974;11973;
11975;11974;
65895;11975;
64944;64943;
64944;64942;
64944;11978;
65883;64943;
65883;64942;
65883;11978;
64946;64943;
64946;64942;
64946;11978;
65888;65887;
65889;65888;
65890;65886;
65891;65881;
65893;65874;
65893;11963;
11990;10869;
11990;10870;
65894;65875;
65894;11990;
65042;65873;
65042;65872;
65042;11962;
64960;65873;
64960;65872;
64960;11962;
65043;65876;
64961;65876;
65896;65879;
65046;65044;
65046;65045;
65046;65899;
65898;64964;
12008;12006;
12008;12007;
12009;12006;
12009;12007;
12010;12009;
65901;12005;
65901;12008;
65901;12010;
65900;12012;
12014;12006;
12014;12007;
12019;12016;
12019;12017;
12019;12018;
65903;12019;
65903;12020;
65048;11473;
64974;12025;
8456;64969;
8456;65904;
8456;65905;
8456;64974;
8456;12027;
65902;64969;
65902;8456;
65908;65906;
65908;12030;
65908;65907;
65920;12035;
8457;65918;
8457;65920;
65919;8457;
65919;65918;
12038;65919;
65050;65049;
65052;65051;
65922;12043;
65911;64980;
65912;65911;
65913;64980;
65914;65912;
65914;65913;
65915;64980;
12053;12052;
12055;12052;
65054;12054;
12057;12053;
12057;65054;
12061;12060;
12062;12061;
65921;12055;
12067;12066;
65084;12060;
12071;12070;
65923;64993;
65926;65925;
65927;65926;
8372;65924;
8372;65927;
64999;65924;
64999;8372;
64999;65927;
65000;65925;
65933;12082;
65933;65930;
65933;8326;
65934;65933;
65936;65935;
65937;65936;
65938;65129;
65940;65938;
65940;65939;
65941;65940;
65943;65129;
65942;65940;
64084;65937;
64084;65941;
64084;65943;
64084;65942;
65085;64084;
65085;65937;
65085;65941;
12097;65923;
12097;64999;
12097;65929;
65017;64084;
65017;65937;
65017;65941;
65944;65017;
65945;65944;
65946;65169;
65947;65169;
12103;64084;
12103;65937;
12103;65941;
65077;9641;
65077;9642;
65022;9641;
65022;9642;
65949;12082;
65949;8326;
12107;64204;
12107;8326;
65952;8505;
65952;8509;
12115;10771;
65953;65139;
65953;65295;
65953;64453;
65953;64452;
65953;10210;
65953;10211;
65953;10214;
65953;10215;
65953;10216;
65953;10217;
65953;10218;
65954;65278;
65954;65280;
65954;65282;
65954;65284;
65954;64439;
65954;64440;
65954;65285;
65954;65286;
65954;10189;
65954;10190;
65954;65287;
65954;10192;
65954;65288;
65954;65294;
65954;8326;
65954;65304;
65954;65313;
65954;64475;
65959;10229;
65959;65297;
65959;10235;
65963;65954;
65964;65956;
65965;65958;
8459;12134;
12135;12134;
12135;8459;
12136;12135;
12137;12136;
12138;12137;
12139;12138;
12140;12137;
12141;12140;
12142;12139;
12142;12141;
12143;12142;
12146;12145;
12148;12146;
12148;12147;
12149;12148;
12150;12149;
12151;12150;
12152;12151;
12153;9065;
12153;8326;
12154;12153;
12154;8326;
12155;12154;
12156;12155;
12157;12156;
12159;12158;
12160;12159;
12161;12157;
12161;12160;
12162;12161;
12163;12162;
12165;12164;
12166;12165;
12167;12166;
12168;12167;
12169;12168;
12170;12169;
12171;12170;
12172;12171;
12175;12174;
12178;12176;
12178;12177;
12179;12178;
12180;12179;
12181;12176;
12181;12177;
12182;12181;
12183;12182;
12184;12180;
12184;12183;
12185;12184;
12186;12185;
12188;12187;
12189;12188;
12190;12186;
12190;12189;
12192;12191;
12193;12192;
12194;12193;
12196;12194;
12196;12195;
12197;12190;
12197;12196;
12198;12197;
12199;12198;
12200;12199;
12201;12200;
12205;12203;
12205;12204;
12208;12206;
12209;12208;
12211;12210;
12212;12211;
12213;12205;
12216;12215;
12217;12216;
12218;12217;
12219;12218;
12220;12219;
12221;12220;
12222;12213;
12222;12214;
12222;12221;
12225;12222;
12225;12223;
12225;12224;
12228;12225;
12228;12226;
12228;12227;
12231;12230;
12232;12212;
12232;12229;
12232;12231;
12233;12232;
12234;12233;
12236;12235;
12237;12236;
12238;12228;
12240;12239;
12241;12240;
12242;12239;
12243;12242;
12244;12241;
12244;12243;
12245;12209;
12246;12237;
12248;12247;
12249;12173;
12251;12250;
12252;12251;
12253;12252;
12254;12253;
12255;12254;
12256;12246;
12257;12248;
12257;12256;
12259;12255;
12259;12257;
12259;12258;
12260;12254;
12262;12261;
12263;12262;
12265;12264;
12266;12265;
12267;12266;
